Agg_ASST,simp_ASS,LARC,AUTO,DATE,O3,PM25,PRCP,TMAX,UV,holi,fri,sat,sun,Chicago,NY,LA,Phil,Phoen,Atl,SanFran,Houston,Boston,Indianapolis?
38,171,196,54,2007-12-08,0.018333333,20.17142857,0.04,24,,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24,58,141,44,2007-12-08,0.00975,25.15,0.115,49.5,,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,130,328,30,2007-12-08,0.006,25.60555556,0,45,,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8,50,68,23,2007-12-08,,25.75454545,0.1,35,,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,179,173,41,2007-12-09,0.028333333,11.42857143,0.02,29,,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,69,144,35,2007-12-09,0.0105,22.28,0.115,40,,0,0,0,1,0,0,0,1,0,0,0,0,0,0
51,155,259,31,2007-12-09,0.00325,17.76923077,0.32,41,,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,42,58,17,2007-12-09,,20.975,0.35,35,,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,191,237,54,2007-12-10,0.004666667,27.68571429,0,32,1.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,67,186,75,2007-12-10,0.001,20.76,0.115,45.5,1.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,107,377,52,2007-12-10,0.00425,18.66923077,0.07,43,1.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,36,95,21,2007-12-10,,16.275,0.02,38,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,231,223,51,2007-12-11,0.015,16.325,0.67,33,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,67,155,54,2007-12-11,0.0015,16.6,0.015,48.5,1.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,113,348,45,2007-12-11,0.00725,17.82222222,0.02,46,1.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,43,105,27,2007-12-11,,16.3375,0.46,61,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,207,248,60,2007-12-12,0.019333333,16.88333333,0,36,1.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,69,178,52,2007-12-12,0.02175,18.6,0,57,0.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,115,391,35,2007-12-12,0.016,14.8,0,54,0.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,29,88,18,2007-12-12,,10.33333333,0.37,43,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,244,229,41,2007-12-13,0.023333333,18.81666667,0,34,1.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,74,133,38,2007-12-13,0.0095,6.84,0.5,37,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,100,344,45,2007-12-13,0.00975,10.14615385,0.87,38,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,30,88,14,2007-12-13,,12.2,0.39,40,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,237,222,70,2007-12-14,0.015166667,14.025,0,28,1.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17,90,147,35,2007-12-14,0.0175,17.83333333,0,45.5,1.92,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,129,395,42,2007-12-14,0.0155,20.63333333,0,45,1.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,43,69,29,2007-12-14,,15.79090909,0,36,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,199,221,61,2007-12-15,0.0255,13.61428571,0.17,31,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24,75,138,53,2007-12-15,0.02775,6.42,0.015,37,1.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47,123,410,40,2007-12-15,0.024,7.515384615,0,38,1.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19,47,74,27,2007-12-15,,16.225,0.45,33,1.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,179,163,33,2007-12-16,0.031166667,10.34285714,0.17,29,0.54,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,52,132,31,2007-12-16,0.03275,3.82,0.985,44,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0
47,100,286,25,2007-12-16,0.02575,5.915384615,0.55,40,0.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,38,65,18,2007-12-16,,10.475,0.34,31,1.31,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,185,239,42,2007-12-17,0.015333333,28.01538462,0,23,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,80,165,57,2007-12-17,0.03525,4.2,0,37.5,1.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,94,369,36,2007-12-17,0.02875,7.277777778,0,35,1.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,33,51,29,2007-12-17,,17.12222222,0,24,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,195,244,55,2007-12-18,0.011833333,19.15714286,0,37,1.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,66,143,47,2007-12-18,0.0175,17.2,0,39.5,1.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,123,404,33,2007-12-18,0.009,17.00909091,0,38,1.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,44,73,14,2007-12-18,,20.3,0,41,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,220,213,54,2007-12-19,0.009833333,43.0125,0,34,1.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,67,133,56,2007-12-19,0.014,17.02,0,45.5,1.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,120,346,30,2007-12-19,0.00925,17.875,0.08,47,1.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,26,92,20,2007-12-19,,26.05,0,41,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,200,264,59,2007-12-20,0.012666667,45.18461538,0.06,38,0.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,84,133,47,2007-12-20,0.022,20.4,0,47,1.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,147,386,46,2007-12-20,0.01,19.82352941,0,45,1.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,38,93,23,2007-12-20,,35.34545455,0,42,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,217,277,60,2007-12-21,0.002833333,37.12857143,0.06,38,0.46,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20,74,138,46,2007-12-21,0.021,13.1,0.04,40.5,0.39,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,118,437,41,2007-12-21,0.017,12.23636364,0,42,1.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,35,83,30,2007-12-21,,24.65,0,47,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,238,204,49,2007-12-22,0.019333333,20.7125,0.11,50,0.39,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25,50,130,58,2007-12-22,0.01525,12.08,0,43,1.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56,112,356,56,2007-12-22,0.014,11.76666667,0,42,1.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14,64,74,30,2007-12-22,,12.1,0.4,55,1.06,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,187,224,43,2007-12-23,0.019,9.32,0.24,52,0.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,53,122,40,2007-12-23,0.03225,5,0.425,62.5,0.11,0,0,0,1,0,0,0,1,0,0,0,0,0,0
52,127,331,32,2007-12-23,0.02725,7.417647059,0.68,62,0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11,35,92,21,2007-12-23,,5.06,0.31,54,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,146,181,49,2007-12-24,0.015,9.45,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,43,143,46,2007-12-24,0.0275,5.02,0,49.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,102,386,36,2007-12-24,0.01825,8.558333333,0,52,1.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,47,75,23,2007-12-24,,8.175,0,36,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,219,117,41,2007-12-25,0.018166667,11.01666667,0,42,1.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,44,56,29,2007-12-25,0.02025,11.86,0,47.5,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,149,191,38,2007-12-25,0.011,12.45,0,44,1.37,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,45,36,13,2007-12-25,,13.925,0,46,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,180,198,50,2007-12-26,0.015833333,13.74166667,0,45,1.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,58,138,52,2007-12-26,0.0045,16.35,0.11,38,0.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,90,298,33,2007-12-26,0.0025,16.02352941,0.38,41,0.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,38,81,20,2007-12-26,,16.79090909,0.07,49,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,161,192,58,2007-12-27,0.017166667,13.41666667,0.07,38,1.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,44,132,70,2007-12-27,0.00575,17.26,0.005,44.5,0.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,99,339,36,2007-12-27,0.00125,17.58333333,0.02,46,0.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,28,91,24,2007-12-27,,15.725,0.2,39,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,184,207,59,2007-12-28,0.015166667,16.95714286,0.28,34,0.38,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19,46,148,56,2007-12-28,0.01725,25.6,0.17,50,1.64,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,105,352,43,2007-12-28,0.018,20.7,0.02,50,1.51,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,36,86,19,2007-12-28,,13.425,0.25,43,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,200,177,42,2007-12-29,0.021166667,15.18333333,0,30,1.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29,66,110,65,2007-12-29,0.021,10.2,0.465,53.5,1.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,152,302,29,2007-12-29,0.010666667,12.44375,0.55,53,1.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11,41,69,16,2007-12-29,,12.27,0.01,38,1.23,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,221,186,45,2007-12-30,0.014833333,17.38333333,0.03,35,1.19,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,68,109,46,2007-12-30,0.01175,13.24,0.225,43,1.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48,155,296,27,2007-12-30,0.0105,14.50909091,0.13,44,1.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6,49,65,18,2007-12-30,,21.425,0,36,1.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,186,219,48,2007-12-31,,25.31666667,0.26,33,0.83,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16,48,127,56,2007-12-31,,17.6,0.225,47,1.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,105,361,45,2007-12-31,,15.05454545,0.15,46,1.48,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,28,69,30,2007-12-31,,16.95,0.15,45,1.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,296,566,41,2008-01-01,0.0205,17.81666667,0.05,27,0.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0
41,68,85,35,2008-01-01,0.0275,14.94,0.03,50,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0
130,251,424,29,2008-01-01,0.018,16.50666667,0.2,49,0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,96,93,26,2008-01-01,,20.96666667,0,30,1.31,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,133,232,44,2008-01-02,0.017666667,9.3,0,20,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,72,154,67,2008-01-02,0.0335,6.625,0,37.5,1.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,97,286,35,2008-01-02,0.02375,10.36363636,0,39,1.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,28,75,32,2008-01-02,,11.525,0,13,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,132,198,58,2008-01-03,0.013666667,16.25714286,0,23,1.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,52,112,50,2008-01-03,0.03,5.275,0,25.5,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,118,319,33,2008-01-03,0.021,9.008333333,0,23,1.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,33,74,24,2008-01-03,,14.65,0,26,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,178,233,39,2008-01-04,0.017166667,11.80833333,0,36,1.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18,65,146,60,2008-01-04,0.0085,16.8,0,40,1.59,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,102,371,38,2008-01-04,0.008,16.78823529,0,37,1.54,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,30,92,24,2008-01-04,,10.7,0,40,2.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,207,251,36,2008-01-05,0.012666667,14.71111111,0,43,0.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23,59,128,40,2008-01-05,0.0065,24.775,0.01,42,1.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50,126,342,43,2008-01-05,0.00225,26.925,0.04,43,1.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7,34,72,19,2008-01-05,,14.475,0.01,46,0.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47,256,204,46,2008-01-06,0.0155,11.38571429,0.01,60,0.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,59,107,50,2008-01-06,0.005,28.8,0.02,50.5,1.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,127,278,22,2008-01-06,0.00175,32.25833333,0,47,1.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,35,56,25,2008-01-06,,12,0.08,63,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47,231,223,45,2008-01-07,0.021833333,9.108333333,0.03,65,0.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,76,165,44,2008-01-07,0.003,30.84,0,65,2.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,157,361,34,2008-01-07,0.002,34.30625,0,61,1.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,44,84,23,2008-01-07,,8.588888889,0,67,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,207,240,46,2008-01-08,0.018166667,5.3125,0.66,56,1.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,93,161,51,2008-01-08,0.0195,18.6,0,65,1.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,139,355,37,2008-01-08,0.005,23.8,0,64,1.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,37,92,24,2008-01-08,,5.875,1.4,62,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,191,258,59,2008-01-09,0.008666667,16.27142857,0,39,1.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,94,159,43,2008-01-09,0.029,4.86,0,66.5,1.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,116,326,40,2008-01-09,0.02075,9.007692308,0.02,66,0.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,38,67,14,2008-01-09,,13.175,0.01,44,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,216,272,53,2008-01-10,0.009333333,18.70769231,0.3,44,0.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,77,163,43,2008-01-10,0.0245,8.76,0.04,50.5,1.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,144,387,36,2008-01-10,0.0135,11.28888889,0,51,1.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,33,90,21,2008-01-10,,12.8625,0.13,53,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,221,269,46,2008-01-11,0.009833333,16.75,0.01,36,0.76,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22,87,137,59,2008-01-11,0.008,11.5,0.575,55.5,0.47,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50,134,374,36,2008-01-11,0.005666667,14.68333333,1.34,57,0.58,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,42,108,22,2008-01-11,,14.575,0,46,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54,237,223,44,2008-01-12,0.0115,20.22857143,0,41,1.03,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27,75,150,38,2008-01-12,0.0185,9.92,0,49.5,1.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,125,341,28,2008-01-12,0.017,12.44166667,0,49,1.63,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9,48,98,17,2008-01-12,,17.775,0,44,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,234,201,63,2008-01-13,0.019,23.25,0,37,1.03,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31,64,112,32,2008-01-13,0.029,8.32,0.175,48,1.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0
73,152,318,35,2008-01-13,0.02325,10.55882353,0.32,47,1.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,40,61,14,2008-01-13,,21.2,0.11,37,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,191,245,38,2008-01-14,0.0175,14.4,0.02,27,0.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,88,177,50,2008-01-14,0.0165,8.38,0.055,40.5,0.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,138,362,23,2008-01-14,0.012,10.26666667,0.13,39,1.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,25,69,25,2008-01-14,,10.3,0.03,28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,213,276,46,2008-01-15,0.009333333,12.03333333,0,26,1.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,57,151,63,2008-01-15,0.0125,12.98,0,38.5,1.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,124,371,37,2008-01-15,0.02175,12.05384615,0,40,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,19,82,26,2008-01-15,,12.8,0,27,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,214,205,44,2008-01-16,0.010166667,12.83333333,0,40,1.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,72,139,34,2008-01-16,0.025,10.96,0,40.5,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,114,353,31,2008-01-16,0.02275,7.211111111,0,40,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,37,80,11,2008-01-16,,14.95,0,36,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,197,215,41,2008-01-17,0.016333333,10.08571429,0.08,33,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,66,144,36,2008-01-17,0.0205,8.46,0.51,38.5,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,135,327,29,2008-01-17,0.01625,9.523076923,0.26,41,1.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,46,70,18,2008-01-17,,13.375,0.03,35,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,199,236,59,2008-01-18,0.017666667,11.12857143,0,27,1.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17,70,133,44,2008-01-18,0.0195,7.56,0.15,48,1.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,128,393,31,2008-01-18,0.015,10.16666667,0.45,49,1.77,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4,46,72,27,2008-01-18,,9.75,0,31,2.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,191,183,68,2008-01-19,0.027833333,9.330769231,0,6,1.19,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,56,130,46,2008-01-19,0.018,13.14,0,39,1.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,136,354,37,2008-01-19,0.01225,12.78888889,0,37,1.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15,48,47,24,2008-01-19,,9.0375,0,29,1.81,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,190,158,56,2008-01-20,0.0255,7.642857143,0,10,1.27,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18,57,96,33,2008-01-20,0.028,9.38,0,35,1.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,161,255,33,2008-01-20,0.026,12.11666667,0,35,1.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11,46,57,17,2008-01-20,,9.125,0,16,1.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,184,193,51,2008-01-21,0.016,9.166666667,0.1,27,0.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9,52,132,50,2008-01-21,0.023,11.34,0,28,1.92,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47,126,282,30,2008-01-21,0.017,12.85833333,0,28,1.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8,38,50,18,2008-01-21,,11.125,0,32,2.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,176,198,34,2008-01-22,0.024166667,11.17777778,0.08,29,1.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,58,150,41,2008-01-22,0.011,12.68,0.015,38,1.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,102,362,39,2008-01-22,0.00625,14.4,0,40,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,31,78,31,2008-01-22,,14.22857143,0.03,36,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,185,177,55,2008-01-23,0.015666667,14.01666667,0.04,14,1.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,63,149,49,2008-01-23,0.025,12.78,0,41.5,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,109,352,24,2008-01-23,0.018,12.18333333,0,41,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,37,59,20,2008-01-23,,14.875,0,29,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,167,198,53,2008-01-24,0.020333333,12.11111111,0,10,1.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,73,140,48,2008-01-24,0.023,16.12,0,35.5,1.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,126,374,28,2008-01-24,0.017333333,13.77692308,0,35,1.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,33,87,20,2008-01-24,,12.9,0,27,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,147,194,50,2008-01-25,0.013166667,17.72307692,0.03,20,1.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23,66,150,43,2008-01-25,0.025,12.14,0,34,1.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,128,385,38,2008-01-25,0.02,10.85882353,0,34,1.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,20,88,15,2008-01-25,,15.7,0.01,25,2.34,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,209,177,47,2008-01-26,0.020666667,17.33333333,0.05,32,1.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29,53,99,43,2008-01-26,0.0225,15.64,0,35.5,1.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42,134,318,33,2008-01-26,0.0105,13.54615385,0,35,1.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,42,59,30,2008-01-26,,18.525,0,32,1.82,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47,208,158,36,2008-01-27,0.025,24.92857143,0,35,1.69,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,65,133,45,2008-01-27,0.0235,18.86,0,40.5,1.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49,146,278,39,2008-01-27,0.0215,13.86153846,0,39,1.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,43,45,18,2008-01-27,,19,0,45,2.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,198,229,49,2008-01-28,0.024,13.025,0.02,44,1.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,77,158,50,2008-01-28,0.0225,21.02,0,43.5,2.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,116,334,39,2008-01-28,0.018,17.55882353,0,43,2.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,39,84,20,2008-01-28,,18.04285714,0,51,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,201,194,40,2008-01-29,0.023666667,14.31428571,0.2,48,0.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,65,154,55,2008-01-29,0.01,38.74,0.02,43,1.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,132,334,30,2008-01-29,0.005,29.72307692,0.01,44,1.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,29,82,28,2008-01-29,,8.8,0.37,54,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,156,172,48,2008-01-30,0.023666667,7.15,0,12,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,73,121,42,2008-01-30,0.033,12.56,0.06,49.5,1.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,108,291,39,2008-01-30,0.02275,14.7,0.08,50,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,33,81,26,2008-01-30,,9.925,0,21,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,169,171,37,2008-01-31,0.022833333,10.11666667,0.25,26,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,54,140,31,2008-01-31,0.027,8.86,0,41,2.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,133,331,35,2008-01-31,0.016666667,11.11875,0,40,2.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,31,84,18,2008-01-31,,11.4,0.03,29,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,204,303,30,2008-02-01,0.0205,11.35714286,0.14,30,0.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,64,131,38,2008-02-01,0.013,7.54,1.49,53,0.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,118,417,29,2008-02-01,0.012666667,9.791666667,1.59,56,0.43,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,40,97,21,2008-02-01,,14.9,0.26,35,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,187,189,29,2008-02-02,0.0155,20.01428571,0,30,1.18,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19,68,92,31,2008-02-02,0.014,17.08,0,45,2.37,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,125,325,38,2008-02-02,0.00775,16.70833333,0,44,2.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,38,66,19,2008-02-02,,19.25,0,44,3.06,0,0,1,0,0,0,0,0,0,0,0,0,0,1
